unit_id,county,township,service_point_count,essential_service_count,service_accessibility_score,service_gap_score,nearest_essential_service_distance_m,estimated_nearest_essential_travel_time_min,road_segment_count,road_length_km,mean_road_speed_kmh,capacity_norm,essential_norm,travel_time_inverse_norm
梁平县|礼让镇|569,梁平县,礼让镇,280.0,21.0,0.193627,0.806373,1676.861,4.339,15.0,22.28261,31.300137,0.0,0.0,0.0
綦江区|丁山镇|722,綦江区,丁山镇,209.0,7.0,0.193615,0.806385,1292.785,3.088,11.0,15.47411,33.915862,0.0,0.0,0.0
万州区|龙沙镇|296,万州区,龙沙镇,507.0,32.0,0.193594,0.806406,2748.718,6.324,14.0,65.978074,35.204641,0.0,0.0,0.0
南川区|大有镇|32,南川区,大有镇,296.0,17.0,0.193559,0.806441,2479.653,4.215,39.0,94.345039,47.655223,0.0,0.0,0.0
梁平县|明达镇|875,梁平县,明达镇,275.0,15.0,0.193534,0.806466,1329.919,3.975,25.0,28.635008,27.103368,0.0,0.0,0.0
潼南县|玉溪镇|428,潼南县,玉溪镇,216.0,9.0,0.193418,0.806582,1423.287,3.294,3.0,28.426375,35.0,0.0,0.0,0.0
永川区|宝峰镇|630,永川区,宝峰镇,173.0,19.0,0.193366,0.806634,1815.068,3.662,17.0,15.538026,40.145318,0.0,0.0,0.0
璧山区|七塘镇|962,璧山区,七塘镇,327.0,10.0,0.193363,0.806637,1803.628,4.02,34.0,49.602343,36.337797,0.0,0.0,0.0
城口县|高燕镇|927,城口县,高燕镇,306.0,7.0,0.19333,0.80667,2087.758,3.731,52.0,45.049972,45.320187,0.0,0.0,0.0
酉阳土家族苗族自治县|可大乡|750,酉阳土家族苗族自治县,可大乡,166.0,3.0,0.193266,0.806734,696.726,2.68,2.0,3.780211,21.054295,0.0,0.0,0.0
江津区|中山镇|681,江津区,中山镇,498.0,26.0,0.193151,0.806849,2424.219,6.027,44.0,71.135522,32.578679,0.0,0.0,0.0
垫江县|大石乡|189,垫江县,大石乡,171.0,5.0,0.193122,0.806878,1647.451,2.864,3.0,10.216808,46.601344,0.0,0.0,0.0
巫山县|培石乡|532,巫山县,培石乡,58.0,1.0,0.193108,0.806892,751.931,1.977,21.0,30.975353,30.809299,0.0,0.0,0.0
南川区|古花乡|30,南川区,古花乡,115.0,3.0,0.193089,0.806911,982.845,2.43,13.0,40.916341,32.762066,0.0,0.0,0.0
万州区|郭村镇|277,万州区,郭村镇,251.0,10.0,0.193065,0.806935,1346.18,3.643,6.0,39.40372,29.929916,0.0,0.0,0.0
梁平县|七星镇|585,梁平县,七星镇,106.0,5.0,0.192979,0.807021,1372.681,2.522,4.0,20.983275,44.084392,0.0,0.0,0.0
南川区|金山镇|209,南川区,金山镇,212.0,14.0,0.192969,0.807031,2015.076,3.692,46.0,41.774008,44.205134,0.0,0.0,0.0
石柱土家族自治县|六塘乡|674,石柱土家族自治县,六塘乡,292.0,6.0,0.192964,0.807036,2062.037,3.668,17.0,44.013365,45.535908,0.0,0.0,0.0
城口县|双河乡|324,城口县,双河乡,431.0,9.0,0.192962,0.807038,2188.033,4.667,59.0,57.933917,37.979114,0.0,0.0,0.0
武隆县|沧沟乡|104,武隆县,沧沟乡,111.0,4.0,0.192882,0.807118,1164.601,2.519,20.0,25.086656,37.445728,0.0,0.0,0.0
万州区|大周镇|225,万州区,大周镇,128.0,7.0,0.192803,0.807197,1620.293,2.824,45.0,33.794014,46.473462,0.0,0.0,0.0
梁平县|柏家镇|597,梁平县,柏家镇,215.0,12.0,0.192771,0.807229,2236.763,3.624,1.0,17.093614,50.0,0.0,0.0,0.0
云阳县|巴阳镇|366,云阳县,巴阳镇,242.0,6.0,0.192734,0.807266,1789.869,3.439,36.0,83.431261,42.157458,0.0,0.0,0.0
石柱土家族自治县|王场镇|843,石柱土家族自治县,王场镇,180.0,6.0,0.192717,0.807283,2053.288,3.077,13.0,62.035197,54.058945,0.0,0.0,0.0
武隆县|庙垭乡|605,武隆县,庙垭乡,110.0,1.0,0.192648,0.807352,900.081,2.39,22.0,26.171707,30.506317,0.0,0.0,0.0
云阳县|石门乡|371,云阳县,石门乡,117.0,7.0,0.192611,0.807389,1373.858,2.795,5.0,13.834644,39.811917,0.0,0.0,0.0
秀山土家族苗族自治县|溪口镇|661,秀山土家族苗族自治县,溪口镇,165.0,10.0,0.192431,0.807569,2440.47,3.31,50.0,49.942537,59.725854,0.0,0.0,0.0
合川区|渭沱镇|174,合川区,渭沱镇,321.0,15.0,0.192353,0.807647,2093.643,4.535,54.0,70.08361,37.394282,0.0,0.0,0.0
荣昌县|龙集镇|731,荣昌县,龙集镇,133.0,12.0,0.19235,0.80765,1604.885,3.25,1.0,14.580523,40.0,0.0,0.0,0.0
云阳县|上坝乡|361,云阳县,上坝乡,198.0,5.0,0.19229,0.80771,1392.409,3.222,5.0,22.811974,35.0,0.0,0.0,0.0
万州区|茨竹乡|275,万州区,茨竹乡,130.0,5.0,0.19227,0.80773,699.032,2.831,0.0,0.0,20.0,0.0,0.0,0.0
合川区|盐井街道|179,合川区,盐井街道,361.0,17.0,0.192256,0.807744,2409.89,4.93,121.0,89.874814,39.59056,0.0,0.0,0.0
大足区|铁山镇|442,大足区,铁山镇,441.0,14.0,0.192241,0.807759,2640.12,5.19,27.0,28.964779,41.205475,0.0,0.0,0.0
丰都县|都督乡|359,丰都县,都督乡,108.0,5.0,0.19221,0.80779,671.164,2.718,0.0,0.0,20.0,0.0,0.0,0.0
武隆县|江口镇|151,武隆县,江口镇,720.0,30.0,0.192205,0.807795,5010.935,7.797,93.0,166.236031,52.054015,0.0,0.0,0.0
垫江县|永平镇|308,垫江县,永平镇,160.0,9.0,0.192171,0.807829,1428.074,3.275,20.0,27.464633,35.321979,0.0,0.0,0.0
丰都县|湛普镇|355,丰都县,湛普镇,158.0,11.0,0.191954,0.808046,2670.695,3.435,17.0,40.283765,62.97449,0.0,0.0,0.0
璧山区|三合镇|963,璧山区,三合镇,175.0,5.0,0.191952,0.808048,1755.729,3.174,18.0,28.828259,44.800874,0.0,0.0,0.0
忠县|涂井乡|6,忠县,涂井乡,230.0,7.0,0.191892,0.808108,1651.376,3.625,9.0,24.1564,36.895758,0.0,0.0,0.0
城口县|厚坪乡|323,城口县,厚坪乡,228.0,4.0,0.19185,0.80815,1404.831,3.444,12.0,44.595693,33.036475,0.0,0.0,0.0
酉阳土家族苗族自治县|南腰界乡|870,酉阳土家族苗族自治县,南腰界乡,148.0,4.0,0.191745,0.808255,1390.615,3.004,7.0,13.445841,37.495486,0.0,0.0,0.0
开县|镇安镇|26,开县,镇安镇,777.0,29.0,0.191647,0.808353,3542.278,8.188,44.0,99.135086,35.041319,0.0,0.0,0.0
巫山县|曲尺乡|896,巫山县,曲尺乡,183.0,3.0,0.191612,0.808388,1317.017,3.185,28.0,84.446598,33.490804,0.0,0.0,0.0
万州区|柱山乡|255,万州区,柱山乡,182.0,3.0,0.191598,0.808402,2107.419,3.187,43.0,63.575021,53.555679,0.0,0.0,0.0
巫溪县|城厢镇|450,巫溪县,城厢镇,269.0,9.0,0.191586,0.808414,2453.292,4.053,36.0,65.473596,49.03123,0.0,0.0,0.0
彭水苗族土家族自治县|芦塘乡|802,彭水苗族土家族自治县,芦塘乡,92.0,4.0,0.191504,0.808496,1183.099,2.738,9.0,13.871726,35.0,0.0,0.0,0.0
巫溪县|菱角乡|873,巫溪县,菱角乡,304.0,20.0,0.19145,0.80855,2134.783,4.94,3.0,5.401452,35.0,0.0,0.0,0.0
武隆县|长坝镇|951,武隆县,长坝镇,338.0,18.0,0.191428,0.808572,3791.982,5.025,12.0,29.057751,61.128869,0.0,0.0,0.0
潼南县|龙形镇|959,潼南县,龙形镇,374.0,16.0,0.191389,0.808611,3014.718,5.121,5.0,19.555063,47.687582,0.0,0.0,0.0
巫山县|双龙镇|949,巫山县,双龙镇,296.0,11.0,0.191279,0.808721,2253.731,4.398,16.0,62.306143,41.510748,0.0,0.0,0.0
万州区|白羊镇|273,万州区,白羊镇,619.0,36.0,0.191156,0.808844,1925.395,7.798,0.0,0.0,20.0,0.0,0.0,0.0
开县|紫水乡|884,开县,紫水乡,159.0,5.0,0.191124,0.808876,1549.69,3.278,8.0,15.753094,38.289305,0.0,0.0,0.0
丰都县|太平坝乡|237,丰都县,太平坝乡,152.0,7.0,0.191067,0.808933,1333.051,3.371,7.0,21.548578,32.030228,0.0,0.0,0.0
酉阳土家族苗族自治县|小河镇|860,酉阳土家族苗族自治县,小河镇,189.0,10.0,0.191057,0.808943,3717.622,3.77,13.0,30.115126,79.874868,0.0,0.0,0.0
彭水苗族土家族自治县|桐楼乡|853,彭水苗族土家族自治县,桐楼乡,63.0,1.0,0.190936,0.809064,1091.265,2.525,3.0,30.279396,35.0,0.0,0.0,0.0
万州区|瀼渡镇|269,万州区,瀼渡镇,88.0,4.0,0.190858,0.809142,840.13,2.871,10.0,23.200545,23.700834,0.0,0.0,0.0
云阳县|黄石镇|372,云阳县,黄石镇,234.0,16.0,0.190594,0.809406,1872.572,4.509,33.0,86.909085,33.640167,0.0,0.0,0.0
秀山土家族苗族自治县|溶溪镇|662,秀山土家族苗族自治县,溶溪镇,236.0,9.0,0.19056,0.80944,1789.718,4.106,25.0,47.132949,35.308037,0.0,0.0,0.0
开县|九龙山镇|187,开县,九龙山镇,448.0,21.0,0.190508,0.809492,2677.999,6.068,22.0,74.03564,35.746456,0.0,0.0,0.0
武隆县|凤来乡|879,武隆县,凤来乡,167.0,8.0,0.190465,0.809535,1649.276,3.669,26.0,30.652668,36.413663,0.0,0.0,0.0
南川区|鸣玉镇|391,南川区,鸣玉镇,217.0,8.0,0.190458,0.809542,2227.62,3.96,24.0,32.085399,45.560502,0.0,0.0,0.0
涪陵区|清溪镇|492,涪陵区,清溪镇,491.0,31.0,0.190395,0.809605,4068.075,6.954,52.0,66.933952,47.385525,0.0,0.0,0.0
彭水苗族土家族自治县|太原乡|997,彭水苗族土家族自治县,太原乡,171.0,5.0,0.19024,0.80976,2196.713,3.559,1.0,14.489247,50.0,0.0,0.0,0.0
彭水苗族土家族自治县|龙射镇|814,彭水苗族土家族自治县,龙射镇,183.0,3.0,0.190134,0.809866,1918.334,3.535,5.0,30.016753,43.951792,0.0,0.0,0.0
开县|三汇口乡|159,开县,三汇口乡,204.0,12.0,0.190119,0.809881,2261.778,4.203,11.0,45.156128,43.591585,0.0,0.0,0.0
巴南区|跳石镇|559,巴南区,跳石镇,635.0,23.0,0.19009,0.80991,3074.016,7.385,62.0,70.59143,33.717705,0.0,0.0,0.0
云阳县|后叶镇|176,云阳县,后叶镇,171.0,5.0,0.190086,0.809914,1759.589,3.599,11.0,12.61533,39.604311,0.0,0.0,0.0
石柱土家族自治县|洗新乡|842,石柱土家族自治县,洗新乡,114.0,3.0,0.190008,0.809992,1346.187,3.166,7.0,32.948205,34.445549,0.0,0.0,0.0
城口县|咸宜乡|194,城口县,咸宜乡,254.0,8.0,0.19,0.81,2180.076,4.286,27.0,37.110289,41.202174,0.0,0.0,0.0
万州区|长坪乡|290,万州区,长坪乡,102.0,3.0,0.189954,0.810046,2537.882,3.112,16.0,24.420446,66.066868,0.0,0.0,0.0
合川区|二郎镇|401,合川区,二郎镇,265.0,14.0,0.18989,0.81011,2689.685,4.731,7.0,14.942252,46.047822,0.0,0.0,0.0
巫溪县|胜利乡|463,巫溪县,胜利乡,155.0,5.0,0.18988,0.81012,1681.247,3.554,4.0,18.695267,38.312476,0.0,0.0,0.0
万州区|恒合土家族乡|339,万州区,恒合土家族乡,356.0,12.0,0.189653,0.810347,2162.001,5.196,8.0,20.942525,33.70564,0.0,0.0,0.0
武隆县|桐梓镇|607,武隆县,桐梓镇,204.0,8.0,0.189531,0.810469,2035.719,4.106,16.0,36.106532,40.154532,0.0,0.0,0.0
开县|金峰镇|24,开县,金峰镇,196.0,5.0,0.189476,0.810524,1861.055,3.893,17.0,43.68125,38.725401,0.0,0.0,0.0
丰都县|三建乡|341,丰都县,三建乡,127.0,9.0,0.189449,0.810551,1844.571,3.735,1.0,15.008614,40.0,0.0,0.0,0.0
酉阳土家族苗族自治县|木叶乡|862,酉阳土家族苗族自治县,木叶乡,164.0,8.0,0.18936,0.81064,2272.086,3.912,5.0,26.658695,47.04676,0.0,0.0,0.0
云阳县|洞鹿乡|182,云阳县,洞鹿乡,199.0,3.0,0.189311,0.810689,944.514,3.825,0.0,0.0,20.0,0.0,0.0,0.0
酉阳土家族苗族自治县|双泉乡|859,酉阳土家族苗族自治县,双泉乡,213.0,4.0,0.189264,0.810736,1868.833,3.98,8.0,28.362055,38.031165,0.0,0.0,0.0
丰都县|双龙镇|350,丰都县,双龙镇,177.0,5.0,0.189252,0.810748,1809.437,3.837,18.0,58.26925,38.196601,0.0,0.0,0.0
酉阳土家族苗族自治县|毛坝乡|67,酉阳土家族苗族自治县,毛坝乡,193.0,7.0,0.189198,0.810802,2109.037,4.061,11.0,31.383113,42.066287,0.0,0.0,0.0
开县|义和镇|162,开县,义和镇,197.0,10.0,0.189173,0.810827,1666.127,4.274,23.0,13.400456,31.575373,0.0,0.0,0.0
黔江区|杉岭乡|764,黔江区,杉岭乡,127.0,3.0,0.189153,0.810847,1754.027,3.449,12.0,37.726221,41.197677,0.0,0.0,0.0
巫山县|大溪乡|888,巫山县,大溪乡,82.0,2.0,0.189075,0.810925,764.232,3.144,2.0,4.323519,19.691419,0.0,0.0,0.0
忠县|野鹤镇|12,忠县,野鹤镇,263.0,18.0,0.189061,0.810939,3183.648,5.158,1.0,14.010826,50.0,0.0,0.0,0.0
黔江区|太极乡|762,黔江区,太极乡,201.0,7.0,0.189021,0.810979,1659.382,4.148,4.0,29.096668,32.403211,0.0,0.0,0.0
梁平县|安胜乡|594,梁平县,安胜乡,104.0,8.0,0.189008,0.810992,1552.563,3.65,8.0,19.160742,34.456991,0.0,0.0,0.0
南川区|白沙镇|203,南川区,白沙镇,137.0,10.0,0.188957,0.811043,1938.122,3.972,2.0,18.21774,39.527534,0.0,0.0,0.0
石柱土家族自治县|金竹乡|846,石柱土家族自治县,金竹乡,31.0,1.0,0.188773,0.811227,1104.713,2.862,5.0,25.761245,31.268599,0.0,0.0,0.0
开县|河堰镇|21,开县,河堰镇,476.0,19.0,0.18876,0.81124,3335.082,6.527,5.0,42.694651,41.388527,0.0,0.0,0.0
涪陵区|武陵山乡|609,涪陵区,武陵山乡,264.0,13.0,0.188756,0.811244,2236.882,4.939,8.0,13.338953,36.684054,0.0,0.0,0.0
渝北区|大盛镇|517,渝北区,大盛镇,395.0,23.0,0.188511,0.811489,2881.834,6.36,13.0,76.237974,36.701325,0.0,0.0,0.0
秀山土家族苗族自治县|雅江镇|669,秀山土家族苗族自治县,雅江镇,189.0,10.0,0.188446,0.811554,3912.893,4.412,54.0,60.422483,71.83717,0.0,0.0,0.0
巫溪县|中梁乡|544,巫溪县,中梁乡,223.0,4.0,0.188396,0.811604,2097.306,4.247,7.0,4.264986,40.0,0.0,0.0,0.0
城口县|鸡鸣乡|929,城口县,鸡鸣乡,203.0,7.0,0.188307,0.811693,2373.509,4.333,8.0,7.356088,44.372484,0.0,0.0,0.0
石柱土家族自治县|枫木乡|837,石柱土家族自治县,枫木乡,259.0,3.0,0.18829,0.81171,2707.374,4.422,9.0,24.419862,49.593982,0.0,0.0,0.0
黔江区|邻鄂镇|774,黔江区,邻鄂镇,132.0,5.0,0.188232,0.811768,1732.759,3.819,7.0,19.953359,36.75224,0.0,0.0,0.0
巫溪县|鱼鳞乡|476,巫溪县,鱼鳞乡,118.0,2.0,0.188198,0.811802,1707.629,3.566,8.0,25.247577,38.78308,0.0,0.0,0.0
合川区|沙鱼镇|244,合川区,沙鱼镇,154.0,13.0,0.188047,0.811953,1103.599,4.47,0.0,0.0,20.0,0.0,0.0,0.0
巫山县|建坪乡|1015,巫山县,建坪乡,194.0,7.0,0.187817,0.812183,2179.043,4.402,18.0,49.834101,40.092007,0.0,0.0,0.0
武隆县|双河乡|52,武隆县,双河乡,440.0,23.0,0.187738,0.812262,3121.822,6.813,32.0,95.499795,37.114899,0.0,0.0,0.0
忠县|善广乡|221,忠县,善广乡,109.0,3.0,0.1876,0.8124,917.458,3.716,0.0,0.0,20.0,0.0,0.0,0.0
武隆县|和顺镇|53,武隆县,和顺镇,330.0,5.0,0.187591,0.812409,2774.007,5.124,14.0,21.376596,43.855316,0.0,0.0,0.0
梁平县|城北乡|591,梁平县,城北乡,118.0,6.0,0.187568,0.812432,1555.216,3.963,24.0,60.782662,31.790961,0.0,0.0,0.0
云阳县|耀灵乡|43,云阳县,耀灵乡,171.0,9.0,0.187414,0.812586,2194.026,4.482,4.0,57.241829,39.653493,0.0,0.0,0.0
梁平县|碧山镇|150,梁平县,碧山镇,169.0,12.0,0.187414,0.812586,2606.62,4.659,33.0,38.013267,45.314701,0.0,0.0,0.0
巫溪县|天星乡|454,巫溪县,天星乡,125.0,3.0,0.187294,0.812706,1917.665,3.883,1.0,7.826659,40.0,0.0,0.0,0.0
奉节县|太和土家族乡|944,奉节县,太和土家族乡,202.0,14.0,0.187242,0.812758,2144.909,5.005,8.0,27.828694,34.713835,0.0,0.0,0.0
开县|渠口镇|22,开县,渠口镇,261.0,12.0,0.187226,0.812774,2378.724,5.235,23.0,77.89233,36.80354,0.0,0.0,0.0
酉阳土家族苗族自治县|兴隆镇|858,酉阳土家族苗族自治县,兴隆镇,248.0,10.0,0.187143,0.812857,3063.542,5.055,7.0,25.847255,49.093319,0.0,0.0,0.0
奉节县|白帝镇|935,奉节县,白帝镇,449.0,14.0,0.18713,0.81287,4348.823,6.474,42.0,67.557429,54.412257,0.0,0.0,0.0
云阳县|农坝镇|249,云阳县,农坝镇,421.0,12.0,0.187093,0.812907,2903.294,6.191,9.0,19.332223,37.983767,0.0,0.0,0.0
涪陵区|石沱镇|136,涪陵区,石沱镇,351.0,19.0,0.186937,0.813063,3130.865,6.253,43.0,86.587103,40.55408,0.0,0.0,0.0
秀山土家族苗族自治县|宋农镇|829,秀山土家族苗族自治县,宋农镇,92.0,4.0,0.186871,0.813129,2378.793,3.854,2.0,7.31981,50.0,0.0,0.0,0.0
开县|天和镇|164,开县,天和镇,164.0,5.0,0.18678,0.81322,1897.125,4.36,24.0,28.879311,35.247152,0.0,0.0,0.0
武隆县|土地乡|600,武隆县,土地乡,108.0,3.0,0.186738,0.813262,2175.024,3.92,6.0,21.119016,44.945624,0.0,0.0,0.0
奉节县|云雾土家族乡|513,奉节县,云雾土家族乡,60.0,3.0,0.186414,0.813586,1282.636,3.721,10.0,14.829822,27.919153,0.0,0.0,0.0
云阳县|养鹿镇|248,云阳县,养鹿镇,190.0,5.0,0.186368,0.813632,1763.921,4.611,27.0,27.272925,30.983071,0.0,0.0,0.0
黔江区|黎水镇|780,黔江区,黎水镇,170.0,10.0,0.186344,0.813656,2350.017,4.798,16.0,41.511601,39.674719,0.0,0.0,0.0
万州区|响水镇|18,万州区,响水镇,232.0,10.0,0.186314,0.813686,2230.274,5.161,3.0,18.41046,35.0,0.0,0.0,0.0
云阳县|沙市镇|279,云阳县,沙市镇,288.0,11.0,0.186234,0.813766,2390.346,5.569,16.0,39.793364,34.767183,0.0,0.0,0.0
云阳县|普安乡|368,云阳县,普安乡,142.0,1.0,0.186231,0.813769,1962.071,4.119,5.0,54.059264,38.586238,0.0,0.0,0.0
涪陵区|大顺乡|490,涪陵区,大顺乡,391.0,15.0,0.186086,0.813914,3062.226,6.446,29.0,35.908466,38.482014,0.0,0.0,0.0
彭水苗族土家族自治县|靛水街道|821,彭水苗族土家族自治县,靛水街道,704.0,25.0,0.185829,0.814171,4766.398,8.919,12.0,47.217295,43.289,0.0,0.0,0.0
巫溪县|古路镇|141,巫溪县,古路镇,548.0,17.0,0.185711,0.814289,3970.328,7.565,22.0,34.94053,42.510983,0.0,0.0,0.0
黔江区|五里乡|761,黔江区,五里乡,139.0,3.0,0.185704,0.814296,1604.011,4.353,19.0,40.563122,29.847862,0.0,0.0,0.0
黔江区|水市乡|765,黔江区,水市乡,276.0,8.0,0.185636,0.814364,2904.364,5.461,8.0,39.868162,43.0798,0.0,0.0,0.0
綦江区|金桥镇|528,綦江区,金桥镇,257.0,7.0,0.185593,0.814407,2914.844,5.304,18.0,32.547348,44.51678,0.0,0.0,0.0
南川区|骑龙乡|390,南川区,骑龙乡,75.0,1.0,0.185526,0.814474,1586.098,3.902,10.0,18.270192,32.922502,0.0,0.0,0.0
永川区|金龙镇|637,永川区,金龙镇,318.0,10.0,0.18542,0.81458,3050.056,5.879,15.0,49.461257,42.024512,0.0,0.0,0.0
巫溪县|土城乡|142,巫溪县,土城乡,367.0,5.0,0.185189,0.814811,2900.487,5.917,10.0,33.255928,39.703421,0.0,0.0,0.0
巫山县|官阳镇|890,巫山县,官阳镇,216.0,9.0,0.185116,0.814884,2391.115,5.299,9.0,35.802588,36.55309,0.0,0.0,0.0
万州区|燕山乡|270,万州区,燕山乡,117.0,6.0,0.185003,0.814997,3482.152,4.573,13.0,62.523715,61.683369,0.0,0.0,0.0
石柱土家族自治县|黄鹤乡|990,石柱土家族自治县,黄鹤乡,146.0,2.0,0.184872,0.815128,2630.639,4.533,15.0,30.863674,47.007459,0.0,0.0,0.0
城口县|周溪乡|325,城口县,周溪乡,192.0,4.0,0.184821,0.815179,2131.693,4.929,4.0,7.568076,35.031409,0.0,0.0,0.0
南川区|庆元乡|36,南川区,庆元乡,114.0,4.0,0.184789,0.815211,2744.093,4.488,16.0,31.6706,49.520437,0.0,0.0,0.0
垫江县|三溪镇|286,垫江县,三溪镇,193.0,7.0,0.184769,0.815231,2652.156,5.128,5.0,22.481658,41.894755,0.0,0.0,0.0
巫溪县|花台乡|549,巫溪县,花台乡,83.0,8.0,0.184719,0.815281,2190.425,4.564,11.0,21.348696,38.874262,0.0,0.0,0.0
丰都县|三元镇|340,丰都县,三元镇,204.0,13.0,0.184536,0.815464,2849.152,5.611,14.0,35.227868,41.131279,0.0,0.0,0.0
南川区|德隆乡|37,南川区,德隆乡,124.0,5.0,0.184532,0.815468,2303.85,4.665,5.0,14.027314,40.0,0.0,0.0,0.0
梁平县|大观镇|593,梁平县,大观镇,201.0,11.0,0.184456,0.815544,2197.465,5.496,25.0,25.190293,32.38521,0.0,0.0,0.0
江津区|嘉平镇|684,江津区,嘉平镇,302.0,9.0,0.184444,0.815556,2539.173,5.963,20.0,45.609774,34.490777,0.0,0.0,0.0
南川区|铁村乡|210,南川区,铁村乡,115.0,3.0,0.184398,0.815602,1741.232,4.531,26.0,48.038996,31.126438,0.0,0.0,0.0
黔江区|马喇镇|777,黔江区,马喇镇,317.0,9.0,0.184214,0.815786,2543.853,6.105,18.0,32.506429,33.750926,0.0,0.0,0.0
奉节县|甲高镇|934,奉节县,甲高镇,497.0,16.0,0.184065,0.815935,4000.48,7.605,17.0,125.313384,42.610071,0.0,0.0,0.0
万州区|黄柏乡|295,万州区,黄柏乡,97.0,3.0,0.18402,0.81598,2121.835,4.516,20.0,27.231082,38.054144,0.0,0.0,0.0
开县|白桥镇|1014,开县,白桥镇,182.0,4.0,0.183983,0.816017,2128.024,5.076,13.0,27.26415,33.959152,0.0,0.0,0.0
南川区|中桥乡|900,南川区,中桥乡,82.0,5.0,0.183573,0.816427,2010.411,4.653,6.0,30.052199,34.99775,0.0,0.0,0.0
丰都县|许明寺镇|238,丰都县,许明寺镇,175.0,15.0,0.183499,0.816501,2875.81,5.814,16.0,30.588441,40.06773,0.0,0.0,0.0
涪陵区|焦石镇|493,涪陵区,焦石镇,486.0,31.0,0.183484,0.816516,4324.566,8.586,29.0,53.001505,40.797097,0.0,0.0,0.0
酉阳土家族苗族自治县|车田乡|865,酉阳土家族苗族自治县,车田乡,106.0,8.0,0.183431,0.816569,2079.745,5.007,7.0,32.308026,33.644414,0.0,0.0,0.0
涪陵区|大木乡|489,涪陵区,大木乡,224.0,3.0,0.183351,0.816649,2188.746,5.417,31.0,31.278204,32.727607,0.0,0.0,0.0
彭水苗族土家族自治县|黄家镇|812,彭水苗族土家族自治县,黄家镇,183.0,6.0,0.1833,0.8167,1324.312,5.363,0.0,0.0,20.0,0.0,0.0,0.0
南川区|石莲乡|206,南川区,石莲乡,79.0,4.0,0.183211,0.816789,2704.502,4.665,13.0,24.263472,46.959214,0.0,0.0,0.0
丰都县|南天湖镇|235,丰都县,南天湖镇,261.0,4.0,0.183149,0.816851,3046.56,5.735,12.0,43.58363,43.028315,0.0,0.0,0.0
巫溪县|白鹿镇|462,巫溪县,白鹿镇,304.0,7.0,0.182973,0.817027,3161.666,6.209,19.0,45.048473,41.246528,0.0,0.0,0.0
